bioguide_id,congress,introduced_date,number,title,type
M001136,117,2021-07-22,4659,BROWSER Act of 2021,HR
M001136,117,2021-10-08,5527,Accountability in Foreign Animal Research Act,HR
M001136,117,2021-08-31,5142,"To award posthumously a Congressional Gold Medal, in commemoration to the servicemembers who perished in Afghanistan on August 26, 2021, during the evacuation of citizens of the United States and Afghan allies at Hamid Karzai International Airport, and for other purposes.",HR
M001136,117,2021-08-06,4967,POST Act,HR
M001136,117,2021-07-13,530,Expressing the sense of the House of Representatives that the Department of Homeland Security and all its law enforcement agencies conduct critical operations to keep the United States safe and secure.,HRES
M001136,117,2021-05-28,3613,"To designate the facility of the United States Postal Service located at 202 Trumbull Street in Saint Clair, Michigan, as the ""Corporal Jeffrey Robert Standfest Post Office Building"".",HR
M001136,117,2021-05-07,3057,ACES Act of 2021,HR
M001136,117,2021-04-01,2330,"To provide that the Secretary of the Interior may not use COVID-19 as a basis for restricting or limiting outdoor recreational use of land or water administered by the National Park Service, and for other purposes.",HR
M001136,117,2021-02-22,1203,Iran Nuclear Verification Act,HR
M001136,117,2021-01-28,568,Safe RESEARCH Act,HR
M001135,118,2023-04-19,309,Expressing the sense of the House of Representatives that the Food and Drug Administration has the authority to approve drugs for abortion care.,HRES
M001135,118,2023-01-26,,,
M001135,117,2022-07-26,8503,Securing Global Telecommunications Act,HR
M001135,117,2022-07-14,8373,Right to Contraception Act,HR
M001135,117,2022-06-24,8229,Telemental Health Parity Act of 2022,HR
M001135,117,2022-06-07,1155,Expressing support for contraceptive rights and access in the United States and expressing the sense of the House of Representatives regarding comprehensive reproductive health care.,HRES
M001135,117,2022-03-09,7035,Biologics Market Transparency Act of 2022,HR
M001135,117,2022-02-18,6782,Auto Reenroll Act of 2022,HR
M001135,117,2022-02-04,6612,Advancing Maternal Health Equity Under Medicaid Act,HR
M001135,117,2021-12-09,6228,Capping Prescription Costs Act of 2021,HR
M001135,117,2021-11-09,5934,Supporting Healthy Mothers and Infants Act of 2021,HR
M001135,117,2021-11-04,5873,Improving Part-Time Workers Access to Retirement Act of 2021,HR
M001135,117,2021-10-08,5526,Improving Mental Health and Wellness in Schools Act,HR
M001135,117,2021-07-21,547,Calling for the continued support of Afghan women and girls after the drawdown of American troops.,HRES
M000871,118,2023-03-21,237,Recognizing the importance of stepped-up basis under section 1014 of the Internal Revenue Code of 1986 in preserving family-owned farms and small businesses.,HRES
M000871,118,2023-03-01,1310,SHARE Act,HR
M000871,118,2023-02-28,1250,Family Farm and Small Business Exemption Act,HR
M000871,118,2023-02-21,147,"Expressing support for the designation of February 18 through February 25, 2023, as ""National FFA Week"", recognizing the important role of the National FFA Organization in developing the next generation of globally conscious leaders who will change the world, and celebrating the 90th anniversary of the iconic FFA jacket.",HRES
M000871,118,2023-02-07,29,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Section 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment"".",HJRES
M000871,118,2023-01-09,184,To promote accountability and transparency in future executive orders.,HR
M000871,118,2023-01-09,181,To promote accountability and transparency in future executive orders.,HR
M000871,118,2023-01-09,182,To promote accountability and transparency in future executive orders.,HR
M000871,118,2023-01-09,183,To promote accountability and transparency in future executive orders.,HR
M000871,118,2023-01-09,180,To promote accountability and transparency in future executive orders.,HR
M000871,118,2023-01-09,179,To promote accountability and transparency in future executive orders.,HR
M000871,117,2022-12-21,105,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Section 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment"".",HJRES
M000871,117,2022-11-29,9357,"To amend the Endangered Species Act of 1973 to require congressional approval of certain actions, and for other purposes.",HR
M000871,117,2022-11-16,9306,States Handling Access to Reciprocity for Employment Act,HR
M000871,117,2022-09-30,9091,VA Supply Chain Management System Authorization Act,HR
M000871,117,2022-03-30,1015,Recognizing the importance of stepped-up basis under section 1014 of the Internal Revenue Code of 1986 in preserving family-owned farms and small businesses.,HRES
M000871,117,2022-03-09,7010,Emergency Relief from Duties Act,HR
M000871,117,2022-03-09,7009,"Use Stocks, Stop Russia Act of 2022",HR
M000871,117,2022-02-18,932,"Expressing support for the designation of February 19 through February 26, 2022, as ""National FFA Week"", recognizing the important role of the National Future Farmers of America (referred to in this resolution as ""FFA"") Organization in developing the next generation of leaders who will change the world, and celebrating 70 years of the National FFA Organization's membership magazine, The National Future Farmer, now called New Horizons.",HRES
M000871,117,2022-02-08,6638,"To amend title 38, United States Code, to make certain improvements to the Office of Accountability and Whistleblower Protection of the Department of Veterans Affairs, and for other purposes.",HR
M000871,117,2021-12-08,6175,"To designate the facility of the United States Postal Service located at 135 West Wisconsin Street in Russell, Kansas, as the ""Robert J. Dole Memorial Post Office Building"".",HR
M000871,117,2021-12-07,6145,Community Bank Relief Act of 2021,HR
M000871,117,2021-11-03,5846,Truckers Responding At National Shipping Ports Overcoming Retail Turmoil Act,HR
M000871,117,2021-10-28,5783,Reaching Every Homeless Veteran Act of 2021,HR
M000871,117,2021-09-28,5391,"To amend the Occupational Safety and Health Act of 1970 to prohibit emergency temporary standards with respect to vaccines, and for other purposes.",HR
M000871,117,2021-05-18,3314,No Land Grab Act of 2021,HR
M000871,117,2021-04-08,2419,Affordable Housing for Homeless Veterans Act of 2021,HR
M000871,117,2021-03-18,2044,"To designate the facility of the United States Postal Service located at 17 East Main Street in Herington, Kansas, as the Captain Emil J. Kapaun Post Office Building.",HR
M000871,117,2021-03-10,1758,Home Defense and Competitive Shooting Act of 2021,HR
M000871,117,2021-03-09,205,Honoring Army Chaplain Emil J. Kapaun.,HRES
M000871,117,2021-02-23,150,"Expressing support for the designation of February 20 to February 27, 2021, as ""National FFA Week"", recognizing the important role of the National FFA (FFA) Organization in developing the next generation of leaders who will change the world, and celebrating 50 years of National FFA Alumni and Supporters.",HRES
M000871,117,2021-02-02,716,To promote accountability and transparency in future executive orders.,HR
M000871,117,2021-02-02,718,To promote accountability and transparency in future executive orders.,HR
M000871,117,2021-02-02,715,To promote accountability and transparency in future executive orders.,HR
M000871,117,2021-02-02,713,To promote accountability and transparency in future executive orders.,HR
M000871,117,2021-02-02,717,To promote accountability and transparency in future executive orders.,HR
M000871,117,2021-02-02,714,To promote accountability and transparency in future executive orders.,HR
M000317,118,2023-04-19,2716,"To distribute revenue from offshore wind projects in the New York Bight Area to certain coastal States, and promote conservation and workforce development.",HR
M000317,118,2023-03-28,263,Condemning Turkey for its illegal occupation of Cyprus and encouraging President Biden to make the resolution of the Cyprus problem a top foreign policy priority.,HRES
M000317,118,2023-03-24,1788,Goldie’s Act,HR
M000317,118,2023-03-23,1759,Economic Impact of Tolling Act,HR
M000317,118,2023-03-17,1641,USPS Subpoena Authority Act,HR
M000317,118,2023-03-14,1592,Make Transportation Authorities Accountable and Transparent Act,HR
M000317,118,2023-03-03,1355,Defund Heroin Injection Centers Act of 2023,HR
M000317,118,2023-02-09,933,Senator James L. Buckley Seashore Designation Act,HR
M000317,118,2023-01-27,69,"Expressing the sense of the House of Representatives that the dedication and devotion of law enforcement personnel should be recognized and that calls to ""defund"", ""disband"", ""dismantle"", or ""abolish"" the police should be condemned.",HRES
M000317,118,2023-01-10,266,National Lighthouse Museum Act,HR
M000317,118,2023-01-09,27,Prosecutors Need to Prosecute Act,HR
M000317,117,2022-10-25,9232,Make Transportation Authorities Accountable and Transparent Act,HR
M000317,117,2022-09-30,9107,States Helping Apprehend Rogue Exports Act,HR
M000317,117,2022-08-05,8667,To amend the Justice for United States Victims of State Sponsored Terrorism Act to authorize appropriations for catch-up payments from the United States Victims of State Sponsored Terrorism Fund.,HR
M000317,117,2022-08-02,8647,PACE Act of 2022,HR
M000317,117,2022-08-02,8648,To amend the Justice for United States Victims of State Sponsored Terrorism Act to authorize appropriations for catch-up payments from the United States Victims of State Sponsored Terrorism Fund.,HR
M000317,117,2022-07-28,8571,PACE Act of 2022,HR
M000317,117,2022-06-07,7967,Prosecutors Need to Prosecute Act,HR
M000317,117,2022-05-13,1116,"Expressing support for the annual Childhood Apraxia of Speech Awareness Day on May 14, 2022, coinciding with Better Hearing and Speech Month.",HRES
M000317,117,2022-04-21,7554,OWNER Act,HR
M000317,117,2022-03-09,7034,"To rename the portions of the Gateway National Seashore located on Staten Island, New York, as the ""Senator James L. Buckley National Seashore"".",HR
M000317,117,2022-02-15,6740,Respectable Housing Act of 2022,HR
M000317,117,2022-02-15,6741,Crack is Whack Act,HR
M000317,117,2022-02-08,6640,Dignity in Housing Act of 2022,HR
M000317,117,2022-02-01,6547,NYCHA Accountability Act of 2022,HR
M000317,117,2022-01-25,6495,Crime Doesn’t Fly Act of 2022,HR
M000317,117,2022-01-03,6354,Fix the United Nations Human Rights Council Act,HR
M000317,117,2021-12-07,6159,Defund de Blasio’s Injection Sites Act of 2021,HR
M000317,117,2021-12-07,841,Recognizing Bahrain on the 50th anniversary of its independence.,HRES
M000317,117,2021-12-02,6122,Protect American Taxpayer Dollars from Illegal Immigration Act,HR
M000317,117,2021-11-16,5985,SIGSSAW Act,HR
M000317,117,2021-11-09,5933,SIGMMA Act,HR
M000317,117,2021-07-13,529,"Standing with the Cuban people and their struggle for freedom, democracy, and human rights.",HRES
M000317,117,2021-06-23,4096,Transparency of Migration Act,HR
M000317,117,2021-06-04,3714,Where’s our Money Going Act,HR
M000317,117,2021-06-04,3715,Protection Against Double Tolling Act,HR
M000317,117,2021-06-01,3666,Stars and Stripes Act of 2021,HR
M000317,117,2021-05-25,440,Commending Lithuania for refusing to ratify the European Union's Political Dialogue and Cooperation Agreement with Cuba.,HRES
M000317,117,2021-05-07,377,Condemning Nicolás Maduro's regime for its ongoing human rights abuses and crimes against humanity in Venezuela.,HRES
M000317,117,2021-05-07,376,Condemning Turkey for its illegal occupation of Cyprus and encouraging President Biden to make the resolution of the Cyprus problem a top foreign policy priority.,HRES
M000317,117,2021-04-26,352,"Expressing the sense of the House of Representatives that the dedication and devotion of law enforcement personnel should be recognized and that calls to ""defund"", ""disband"", ""dismantle"", or ""abolish"" the police should be condemned.",HRES
M000317,117,2021-04-13,2476,Economic Impact of Tolling Act,HR
M000317,117,2021-04-13,2477,Urban Forests Act of 2021,HR
M000317,117,2021-04-13,2475,HOV Lanes for Heroes Act,HR
M000317,117,2021-03-11,1839,National Lighthouse Museum Act,HR
M000317,117,2021-03-11,1840,"To amend the Small Business Act and the CARES Act to extend the covered period for the paycheck protection program, and for other purposes.",HR
M000317,117,2021-03-08,1642,Prosecuting Gun Crimes Saves Lives Act,HR
M000317,117,2021-03-01,1465,Right to Remain Safe Act of 2021,HR
M000317,117,2021-02-25,1356,Resident Commuter Toll Relief Act,HR
M000194,118,2023-04-20,,,
M000194,118,2023-04-18,2683,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to make certain contributions to local authorities to mitigate the risk of flooding on local property adjacent to medical facilities of the Department of Veterans Affairs, and for other purposes.",HR
M000194,118,2023-03-30,2430,Women’s Healthcare Anti-Death Penalty Construction Act,HR
M000194,118,2023-03-29,,,
M000194,118,2023-03-29,2383,Prohibition of Financial Trading on Government Property Act,HR
M000194,118,2023-03-21,1683,Generic Animal Drug Advancement Act,HR
M000194,118,2023-03-09,1512,Greater Access to Contraceptive Options Act,HR
M000194,118,2023-03-08,1465,Violet’s Law,HR
M000194,118,2023-02-28,1249,Opportunities for Fairness in Farming Act of 2023,HR
M000194,118,2023-02-17,34,"Expressing the sense of Congress that a woman's ability to travel out of State to receive services available in that State which would otherwise not be available in the State that they reside in, is protected under Article IV of the Constitution.",HJRES
M000194,118,2023-01-26,,,
M000194,118,2023-01-25,517,Standing with Moms Act,HR
M000194,118,2023-01-24,473,Parris Island Protection Act,HR
M000194,118,2023-01-11,296,Commercial Cabins for Cabinet Members Act,HR
M000194,117,2022-12-30,9702,To amend the Internal Revenue Code of 1986 to allow deductions and credits relating to expenditures in connection with marijuana sales conducted in compliance with State law.,HR
M000194,117,2022-09-15,8857,Generic Animal Drug Advancement Act,HR
M000194,117,2022-07-14,8384,Standing with Moms Act,HR
M000194,117,2022-05-17,7802,"To improve the infant formula supply chain, and for other purposes.",HR
M000194,117,2022-03-31,83,Setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031.,HCONRES
M000194,117,2022-03-30,7297,VA Flood Preparedness Act,HR
M000194,117,2022-03-21,81,"Expressing the sense of Congress that the United States representative to the United Nations Commission on Narcotic Drugs should use the voice, vote, and influence of the United States to seek to de-schedule cannabis from Schedule I of the Single Convention on Narcotic Drugs of 1961 and take other related actions.",HCONRES
M000194,117,2022-02-01,897,Expressing the sense of the House of Representatives that any giant panda born in the United States should belong to the United States and the United States should seek the coordination of its allies to establish collaborative giant panda breeding programs.,HRES
M000194,117,2021-12-14,6275,"To prohibit the use of Federal funds to administer a COVID-19 vaccine to officers and employees of the U.S. Border Patrol, U.S. Immigration and Customs Enforcement, or certain Department of the Interior officers and employees or require that such officers and employees receive such a vaccine as a condition of employment.",HR
M000194,117,2021-12-08,6186,PAAW Act of 2021,HR
M000194,117,2021-11-18,6039,"To designate the facility of the United States Postal Service located at 501 Charles Street in Beaufort, South Carolina, as the ""Harriet Tubman Post Office Building"".",HR
M000194,117,2021-11-18,6041,"To designate the facility of the United States Postal Service located at 10 Bow Circle in Hilton Head Island, South Carolina, as the ""Charles E. Fraser Post Office Building"".",HR
M000194,117,2021-11-18,6042,"To designate the facility of the United States Postal Service located at 213 William Hilton Parkway in Hilton Head Island, South Carolina, as the ""Caesar H. Wright Jr. Post Office Building"".",HR
M000194,117,2021-11-18,6040,"To designate the facility of the United States Postal Service located at 11 Robert Smalls Parkway Suite C, in Beaufort, South Carolina, as the ""Robert Smalls Post Office"".",HR
M000194,117,2021-11-15,5977,States Reform Act,HR
M000194,117,2021-11-02,5822,"To extend Federal recognition to the Edisto Natchez-Kusso Tribe of South Carolina, and for other purposes.",HR
M000194,117,2021-08-13,5021,______ Act of ____,HR
M000194,117,2021-05-20,3418,LEARN Act of 2021,HR
M000194,117,2021-04-21,2736,"To amend the Social Security Act to prohibit State and local governments from obligating any coronavirus relief funds provided by the American Rescue Plan Act of 2021 until all coronavirus relief funds made available by the CARES Act are obligated, and for other purposes.",HR
M000194,117,2021-04-01,2327,"To amend title 38, United States Code, to eliminate the time period for eligibility under Survivors' And Dependents' Educational Assistance Program of Department of Veterans Affairs.",HR
M000194,117,2021-04-01,2326,Veterans’ Cyber Risk Awareness Act,HR
M000194,117,2021-03-02,1509,"To repeal portions of a regulation issued by the State Superintendent of Education of the District of Columbia that require child care workers to have a degree, a certificate, or a minimum number of credit hours from an institution of higher education.",HR
L000273,118,2023-03-29,,,
L000273,118,2023-03-23,1757,To provide enhanced student loan relief to educators.,HR
L000273,118,2023-03-14,1590,"To designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi ""Hershey"" Miyamura VA Clinic.",HR
L000273,118,2023-03-14,1589,Tribal Nutrition Improvement Act of 2023,HR
L000273,118,2023-03-14,229,"Recognizing the significance of the 1973 New Mexico Bilingual Multicultural Education Act on its 50th anniversary and the importance of cultivating education in both the mother tongue as well as English for the preservation of culture, identity, and Indigenous knowledge.",HRES
L000273,118,2023-03-01,1303,Cerro de la Olla Wilderness Establishment Act,HR
L000273,118,2023-03-01,1304,Rio San José and Rio Jemez Water Settlements Act of 2023,HR
L000273,117,2022-12-08,122,Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,HCONRES
L000273,117,2022-11-30,9371,Navajo-Gallup Water Supply Project Amendments Act of 2022,HR
L000273,117,2022-11-17,9343,Tribal Connect Act of 2022,HR
L000273,117,2022-11-17,9344,Chaco Cultural Heritage Area Protection Act of 2022,HR
L000273,117,2022-11-14,9294,"To amend the Claims Resolution Act to make a technical correction to the Taos Pueblo Water Development Fund and the Aamodt Settlement Pueblos' Fund, and for other purposes.",HR
L000273,117,2022-11-14,9293,"To amend the Omnibus Public Land Management Act of 2009 to make a technical correction to the Navajo Nation Water Resources Development Trust Fund, and for other purposes.",HR
L000273,117,2022-09-20,8921,Pueblos of Jemez and Zia Water Rights Settlement Act of 2022,HR
L000273,117,2022-09-20,8920,Pueblos of Acoma and Laguna Water Rights Settlement Act of 2022,HR
L000273,117,2022-09-15,8856,Loan Forgiveness for Educators Act of 2022,HR
L000273,117,2022-07-26,8502,Tribal Nutrition Improvement Act of 2022,HR
L000273,117,2022-06-15,8068,Tribal Energy Investment Act of 2022,HR
L000273,117,2022-05-11,7721,Hermit’s Peak Fire Assistance Act,HR
L000273,117,2022-03-02,6901,"To prohibit the use of Federal funds for the private interim storage of spent nuclear fuel, and for other purposes.",HR
L000273,117,2022-02-03,6589,Historic Preservation Enhancement Act,HR
L000273,117,2022-01-25,6493,Campus Prevention and Recovery Services for Students Act of 2022,HR
L000273,117,2021-10-28,5779,Financial Fitness Act,HR
L000273,117,2021-07-22,4656,Extending Tribal Broadband Priority Act of 2021,HR
L000273,117,2021-10-21,55,Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,HCONRES
L000273,117,2021-10-19,5628,Pecos Watershed Protection Act,HR
L000273,117,2021-10-05,5493,Land Grant-Mercedes Traditional Use Recognition and Consultation Act,HR
L000273,117,2021-09-22,,,
L000273,117,2021-09-22,5338,Radiation Exposure Compensation Act Amendments of 2021,HR
L000273,117,2021-09-07,5193,Just Transition for Energy Communities Act,HR
L000273,117,2021-08-13,5019,Creative Economy Revitalization Act,HR
L000273,117,2021-05-28,3603,Defenders of Bataan and Corregidor Congressional Gold Medal Act,HR
L000273,117,2021-04-30,2930,Safeguard Tribal Objects of Patrimony Act of 2021,HR
L000273,117,2021-04-14,2522,Cerro de la Olla Wilderness Establishment Act,HR
L000273,117,2021-04-08,2415,Orphaned Well Cleanup and Jobs Act of 2021,HR
L000273,117,2021-03-26,2235,Northern Rio Grande National Heritage Area Reauthorization Act of 2021,HR
L000266,118,2023-03-10,1551,Jobs and Opportunities for Medicaid Act,HR
L000266,118,2023-03-10,1550,Jobs and Opportunities for SNAP Act,HR
L000266,118,2023-03-10,1552,Kansas Indian Country Law Enforcement Improvement Act of 2023,HR
L000266,117,2022-12-22,9684,Kansas Indian Country Law Enforcement Improvement Act of 2022,HR
L000266,117,2022-06-09,8014,Jobs and Opportunities for Medicaid Act,HR
L000266,117,2022-02-28,6871,DHS Acquisition Reform Act,HR
L000266,117,2022-02-02,904,Commending and congratulating the Coffeyville Community College Red Ravens men's basketball team on winning the 2021 National Junior College Athletic Association Division I men's basketball championship.,HRES
L000266,117,2021-12-14,6271,Health Savings Act of 2021,HR
L000266,117,2021-10-21,5656,Simon Crosier Act,HR
L000266,117,2021-10-21,5655,Kelsey Smith Act,HR
J000305,118,2023-03-30,32,Supporting the goals and ideals of International Transgender Day of Visibility.,HCONRES
J000305,118,2023-03-27,1808,Ensuring Military Readiness Not Discrimination Act,HR
J000305,118,2023-03-23,,,
J000305,118,2023-03-23,,,
J000305,117,2022-11-16,9308,"To designate the facility of the United States Postal Service located at 6401 El Cajon Boulevard in San Diego, California, as the ""Susan A. Davis Post Office"".",HR
J000305,117,2022-09-15,8852,End Veteran Hunger Act of 2022,HR
J000305,117,2022-09-09,1335,"Urging the Government of Brazil to ensure that the October 2022 elections are conducted in a free, fair, credible, transparent, and peaceful manner that enables all citizens of Brazil to exercise the right to vote.",HRES
J000305,117,2022-08-05,8664,Atrocity Accountability Act,HR
J000305,117,2022-08-05,8662,Military Data Privacy Act,HR
J000305,117,2022-08-05,8663,Special Operations Oversight and Transparency Act,HR
J000305,117,2022-08-02,8642,"To amend title 10, United States Code, to establish the Department of Defense Military Housing Readiness Council, and for other purposes.",HR
J000305,117,2022-07-12,8333,Upholding Human Rights Abroad Act,HR
J000305,117,2022-06-16,8111,"My Body, My Data Act of 2022",HR
J000305,117,2022-06-14,8057,Reach Every Mother and Child Act of 2022,HR
J000305,117,2022-05-12,7745,Investigate Russian War Crimes Act,HR
J000305,117,2022-04-26,7583,Support International Criminal Investigations for Ukraine Act,HR
J000305,117,2022-04-01,7367,Values in Arms Export Act of 2022,HR
J000305,117,2022-02-09,6677,To amend the Honoring America's Veterans and Caring for Camp Lejeune Families Act of 2012 to modify the eligibility requirements for entities collaborating with the Secretary of Veterans Affairs to provide case management services to homeless veterans under the Veterans Affairs supported housing program of the Department of Housing and Urban Development.,HR
J000305,117,2022-02-09,922,Condemning the use of hunger as a weapon of war and recognizing the effect of conflict on global food security and famine.,HRES
J000305,117,2021-12-14,853,"Calling on the United States and international donors to prioritize children, including the efforts of UNICEF, in COVID-19 rebuilding efforts.",HRES
J000305,117,2021-11-18,6034,Diplomatic Support and Security Act of 2021,HR
J000305,117,2021-07-13,4420,United States Commitment to Peacekeeping Act of 2021,HR
J000305,117,2021-10-19,5624,Ending Veteran Homelessness Act of 2021,HR
J000305,117,2021-10-15,720,"Calling for stability and the cessation of violence and condemning ISIS-affiliated terrorist activity in northern Mozambique, including the Cabo Delgado Province, and for other purposes.",HRES
J000305,117,2021-09-22,,,
J000304,118,2023-03-29,,,
J000304,118,2023-03-24,253,Expressing the sense of the House of Representatives that Vice President Kamala Harris should be removed from her position as the head of the Biden administration's strategy to address the root causes of migration.,HRES
J000304,118,2023-03-17,1632,NPR and PBS Act,HR
J000304,118,2023-03-10,1546,Protecting American Sovereignty Act,HR
J000304,118,2023-03-09,1506,Advisory Committees Free of ESG Act of 2023,HR
J000304,118,2023-03-01,1297,"To amend title 10, United States Code, to prohibit the Secretary of Defense from paying or reimbursing expenses relating to abortion services, and for other purposes.",HR
J000304,118,2023-02-01,725,Reimbursing Border Communities Act of 2023,HR
J000304,118,2023-01-25,513,FARM Act,HR
J000304,118,2023-01-17,385,No User Fees for Gun Owners Act,HR
J000304,118,2023-01-09,174,No Federal Funding for Teacher’s Unions Act,HR
J000304,117,2022-12-01,9389,"To amend title 10, United States Code, to restrict the Secretary of Defense from paying or reimbursing expenses relating to abortion services.",HR
J000304,117,2022-11-17,9337,Ensuring America’s Critical Infrastructure Act,HR
J000304,117,2022-11-16,9314,No Federal Funding for Teacher’s Unions Act,HR
J000304,117,2022-09-29,1407,Commemorating the 100th anniversary of Midwestern State University to honor the university's rich history and celebrate its vibrant presence.,HRES
J000304,117,2022-09-20,8919,NPR Act,HR
J000304,117,2022-09-09,8783,"Securing American Acquisitions, Readiness, and Military Stockpiles Act of 2022",HR
J000304,117,2022-05-31,7916,Protecting American Sovereignty Act,HR
J000304,117,2022-05-27,7888,Bahrain Security Cooperation Improvement Act,HR
J000304,117,2022-05-19,7844,Rural IRS Accountability Act,HR
J000304,117,2022-04-01,7366,No User Fees for Gun Owners Act,HR
J000304,117,2022-03-31,7330,Keeping Israel Safe from Iranian Proxies Act,HR
J000304,117,2022-03-24,1002,Expressing the sense of the House of Representatives that Vice President Kamala Harris should be removed from her position as the head of the Biden administration's strategy to address the root causes of migration.,HRES
J000304,117,2022-03-01,6884,American Energy Independence Act of 2022,HR
J000304,117,2022-02-04,6610,Border Czar Accountability Act of 2022,HR
J000304,117,2021-12-16,6306,POLAR Response Act,HR
J000304,117,2021-12-07,6156,To express the sense of Congress on interoperability with Taiwan.,HR
J000304,117,2021-11-18,6033,CRUCIAL Act of 2021,HR
J000304,117,2021-11-12,5954,"To designate the facility of the United States Postal Service located at 1304 4th Avenue in Canyon, Texas, as the ""Gary James Fletcher Post Office Building"".",HR
J000304,117,2021-11-12,5955,To direct the Secretary of Veterans Affairs to submit to Congress reports on the pilot program on acceptance by the Department of Veterans Affairs of donated facilities and related improvements.,HR
J000304,117,2021-10-20,728,Commemorating the 80th anniversary of the dedication of Sheppard Air Force Base and the 40th anniversary of the creation of the Euro-NATO Joint Jet Pilot Training Program.,HRES
J000304,117,2021-10-15,5592,FREEDOM Act,HR
J000304,117,2021-10-05,5490,FARM Act,HR
J000304,117,2021-09-30,5454,"To direct the Secretary of Defense to report to Congress on the feasibility of establishing an office within the Department of Defense to oversee sanctions with respect to Chinese military companies, and for other purposes.",HR
J000304,117,2021-07-13,4419,"To extend the pilot program on partnership agreements to construct new facilities for the Department of Veterans Affairs, and for other purposes.",HR
J000304,117,2021-06-22,4053,Defense Community Teacher Support Act,HR
J000304,117,2021-06-08,3769,Servicemember Safety and Security Improvement Act of 2021,HR
J000304,117,2021-05-25,3507,Stop Cancel Culture from Degrading Honor Act,HR
J000304,117,2021-04-01,2320,Elaine M. Checketts Military Families Act,HR
J000304,117,2021-03-26,280,Expressing the sense of the House of Representatives that decades of policies rooted in socialism have stifled United States domestic pharmaceutical drug manufacturing and left the United States exposed to the hostile actions and unfair trade practices of the People's Republic of China.,HRES
J000304,117,2021-03-09,1692,RESTORE Act,HR
J000304,117,2021-02-18,1137,Opposing Business with Chinese Military Companies Act,HR
H001091,118,2023-03-08,1459,PRECISE Act,HR
H001091,118,2023-02-17,1084,Flexibility for Workers Education Act,HR
H001091,118,2023-02-02,790,RIFLE Act,HR
H001091,117,2022-10-18,9195,Gang Activity Reporting Act of 2022,HR
H001091,117,2022-09-15,8851,Providing for Life Act,HR
H001091,117,2022-07-19,8428,Allowing Greater Access to Safe and Effective Contraception Act,HR
H001091,117,2022-04-01,7365,Flexibility for Workers Education Act,HR
H001091,117,2022-03-30,7294,Pregnant Students’ Rights Act,HR
H001091,117,2022-03-16,987,"Expressing gratitude on behalf of the people of the United States to the journalists and news staff who are risking injury and death, are subject to grave threat, and have sacrificed their lives, to chronicle and report on the ongoing war in Ukraine resulting from Putin's invasion.",HRES
H001091,117,2022-03-02,960,Of inquiry directing the Secretary of Homeland Security to provide certain information relating to enforcement and removal operations.,HRES
H001091,117,2022-02-18,931,Expressing the sense of the House of Representatives with respect to the participation of members from certain countries in the decision-making processes of the International Olympic Committee.,HRES
H001091,117,2022-02-07,6619,Unmask Our Kids Act,HR
H001091,117,2022-01-28,6522,Stop the Betrayal Act of 2022,HR
H001091,117,2021-11-23,6071,Defend the Blend Act,HR
H001091,117,2021-11-18,6031,Helping with Equal Access to Leave and Investing in Needs for Grieving Mothers and Fathers Act,HR
H001091,117,2021-09-30,5452,PT for PTs Act of 2021,HR
H001091,117,2021-09-30,5451,Protecting Financial Privacy Act of 2021,HR
H001091,117,2021-09-24,5363,Back To Work Act,HR
H001091,117,2021-09-23,5351,PRC Act,HR
H001091,117,2021-09-14,50,"Expressing the sense of the Congress that the withdrawal of American Forces from the country of Afghanistan does not undermine or diminish the sacrifice, efforts, and accomplishments of our members of the Armed Forces, diplomats, humanitarians, allies, and partners.",HCONRES
H001091,117,2021-08-10,4999,Exposing Agricultural Trade Suppression Act,HR
H001091,117,2021-05-20,3403,See the Crisis Act,HR
H001091,117,2021-05-11,3101,RIFLE Act,HR
H001091,117,2021-04-15,2583,PPP Equity Act of 2021,HR
H001091,117,2021-04-14,2518,PRECISE Act,HR
H001091,117,2021-04-01,2318,Red Tape Reduction Act,HR
H001091,117,2021-03-26,2221,ACCESS Act,HR
H001091,117,2021-03-17,1973,Child CARE Act of 2021,HR
H001091,117,2021-03-11,1830,PURE Executive Act,HR
H001091,117,2021-02-03,758,"Vaccinate Americans, Not Terrorists Act",HR
H001091,117,2021-02-02,682,Reopen Schools Act,HR
G000597,118,2023-04-13,2590,Unlocking Capital for Small Businesses Act of 2023,HR
G000597,118,2023-04-10,2555,SALT Deductibility Act,HR
G000597,118,2023-04-06,2494,POLICE Act of 2023,HR
G000597,118,2023-03-23,,,
