bioguide_id,congress,introduced_date,number,title,type
M001186,117,2022-07-27,8536,Commission on Reform and Modernization of the Department of State Act,HR
M001186,117,2022-03-31,7339,Responsible BUILD Act,HR
M001186,117,2022-02-25,945,"Condemning Members of the Russian Duma and Federation Council who voted to recognize the independence of Donetsk and Luhansk in flagrant violation of Ukraine's sovereignty and territorial integrity, international law, and Russia's commitments under the 2015 Minsk agreement.",HRES
M001186,117,2022-02-15,928,"Requesting the President, and directing the Secretary of Homeland Security, to transmit to the House of Representatives copies of all documents in their possession referring or relating to certain aspects of border policies of the United States.",HRES
M001186,117,2021-07-22,4662,National Supply Chain Database Act of 2021,HR
M001186,117,2021-07-22,4661,National Supply Chain Database Act of 2021,HR
M001186,117,2021-07-16,4476,DHS Trade and Economic Security Council Act of 2021,HR
M001186,117,2021-05-17,3283,To repeal the joint resolution entitled A joint resolution to promote peace and stability in the Middle East.,HR
M001186,117,2021-04-22,2795,DHS Blue Campaign Enhancement Act,HR
K000396,117,2022-12-20,9614,Hawaiian Home Lands Preservation Act,HR
K000396,117,2022-08-12,8706,Agricultural Management Assistance Modernization Act of 2022,HR
K000396,117,2022-07-15,8401,Transit Oriented Development Act of 2022,HR
K000396,117,2022-06-15,8080,Military STUDY Act,HR
K000396,117,2022-05-18,7812,Floriculture and Nursery Plant Health Initiative Act of 2022,HR
K000396,117,2022-05-18,7813,Cacao Tree Health Initiative Act of 2022,HR
K000396,117,2022-03-17,7130,Leandra Wai Act,HR
K000396,117,2022-02-11,6714,Red Hill WAI Act,HR
K000396,117,2021-10-28,5776,Serving Our LGBTQ Veterans Act,HR
K000396,117,2021-09-29,5422,Macadamia Tree Health Initiative Amendments Act,HR
K000396,117,2021-09-29,5421,Coffee Plant Health Initiative Amendments Act,HR
K000396,117,2021-09-21,5312,Equitable Payments for Nursing Facilities Act of 2021,HR
K000396,117,2021-08-24,5095,"To amend title 10, United States Code, to improve how members of the reserve components of the Armed Forces performing active duty or full-time National Guard duty are counted towards authorized end strengths.",HR
K000396,117,2021-07-09,55,Prince Jonah Kūhiō Kalaniana‘ole Protecting Family Legacies Act,HJRES
K000396,117,2021-05-20,3406,"To designate the community-based outpatient clinic of the Department of Veterans Affairs planned to be built in Oahu, Hawaii, as the ""Daniel Kahikina Akaka Department of Veterans Affairs Community-Based Outpatient Clinic"".",HR
K000396,117,2021-03-26,2226,Remove the Stain Act,HR
K000396,117,2021-03-16,1925,South Kona National Heritage Area,HR
J000306,117,2022-12-21,9660,Injunction Reform Act of 2022,HR
J000306,117,2022-10-14,1434,"Reaffirming the preemptive authority of the Federal Food, Drug, and Cosmetic Act (21 U.S.C. 301 et seq.) and the Public Health Service Act (42 U.S.C. 201 et seq.) (including regulations thereunder) with respect to State laws that inhibit access to or use of any reproductive health product.",HRES
J000306,117,2022-07-13,,,
J000306,117,2022-03-16,7101,Prohibiting Anticompetitive Mergers Act of 2022,HR
J000306,117,2022-02-02,6566,Freedom to Repair Act of 2022,HR
J000306,117,2021-12-14,6267,"To designate the facility of the United States Postal Service located at 15 Chestnut Street in Suffern, New York, as the ""Sergeant Gerald T. 'Jerry' Donnellan Post Office"".",HR
J000306,117,2021-10-22,5679,"To make technical amendments to update statutory references to certain provisions classified to title 7, title 20, and title 43, United States Code.",HR
J000306,117,2021-07-01,4298,Inclusive Elections Act of 2021,HR
J000306,117,2021-09-14,5253,Fossil Free Finance Act,HR
J000306,117,2021-08-31,5139,Military Justice Transparency Act,HR
J000306,117,2021-08-06,4959,Right to Vote Act,HR
J000306,117,2021-04-28,2886,Universal Child Care and Early Learning Act,HR
J000306,117,2021-02-23,1241,Full-Service Community School Expansion Act of 2021,HR
J000306,117,2021-02-18,1140,Juror Non-Discrimination Act of 2021,HR
H001084,117,2022-09-28,9006,"To establish deadlines for the Secretary of the Interior and the Secretary of Agriculture to complete certain environmental reviews, to establish notification rules for receipt of onshore right-of-way applications, and for other purposes.",HR
H001084,117,2022-08-12,8705,Veteran Recruitment Act,HR
H001084,117,2022-07-22,1248,Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the compliance with the obligations of the Mineral Leasing Act.,HRES
H001084,117,2022-05-19,7835,SHOW UP Act of 2022,HR
H001084,117,2022-04-07,7464,Anti-Caravan Act of 2022,HR
H001084,117,2022-03-30,7293,Energy Permitting Certainty Act,HR
H001084,117,2022-03-16,7100,They Had Our Back We Have Theirs Act of 2022,HR
H001084,117,2022-03-03,6927,American Energy Security and Transparency Act,HR
H001084,117,2022-02-25,6838,Canadian Trucker Freedom Act of 2022,HR
H001084,117,2022-02-11,6710,"To direct the Secretary of Health and Human Services, acting through the Commissioner of Food and Drugs, to submit to Congress a report on barriers, including regulatory inefficiencies, to domestic manufacturing of active pharmaceutical ingredients, finished drug products, and devices, and for other purposes.",HR
H001084,117,2022-02-11,6711,Stop Funding Our Adversaries Act of 2022,HR
H001084,117,2021-11-09,783,Recognizing military spouses of the United States of America.,HRES
H001084,117,2021-11-09,5928,VA Canine Reporting Act of 2021,HR
H001084,117,2021-11-09,5929,Las Cruces Bataan Memorial Clinic Act,HR
H001084,117,2021-10-26,5733,To codify a final rule of the United States Fish and Wildlife Service relating to the designation of critical habitat under the Endangered Species Act of 1973.,HR
H001084,117,2021-07-19,4518,Wildfire Prevention and Drought Mitigation Act of 2021,HR
H001084,117,2021-07-13,4416,SHIELD Act,HR
H001084,117,2021-05-25,3503,Repaying the Rural Borderlands Act of 2021,HR
H001084,117,2021-05-25,3504,Protect Americans from Foreign Criminals Act of 2021,HR
H001084,117,2021-05-17,3275,PUMP Act of 2021,HR
H001084,117,2021-04-15,2581,BIOCHAR Act of 2021,HR
H001084,117,2021-03-09,1690,Defending our Defenders Act,HR
H001084,117,2021-02-03,757,Protecting New Mexico’s Jobs and Public Education System Act,HR
H001084,117,2021-01-28,543,POWER Act,HR
H001084,117,2021-01-25,471,PAUSE Act of 2021,HR
C001104,117,2022-11-15,9298,"To direct the Secretary of Labor to conduct a study on implementing a process through which a State or business may apply for an exemption from enforcement of certain occupational safety and health standards on the basis of economic hardship, and for other purposes.",HR
C001104,117,2022-11-15,1472,"Clarifying the application of rule XXI of the Rules of the House of Representatives to certain retrenchments of expenditures in appropriations measures, and for other purposes.",HRES
C001104,117,2022-09-28,8999,To amend the Occupational Safety and Health Act of 1970 to provide for the expiration of emergency temporary standards after 6 months.,HR
C001104,117,2022-09-20,8915,BOND Act of 2022,HR
C001104,117,2022-08-02,8638,ORR Act of 2022,HR
C001104,117,2022-07-29,8604,Free City Commission Act,HR
C001104,117,2022-07-29,8603,To direct the President to take such actions as may be necessary to prohibit the purchase of public or private real estate located in the United States by an foreign governments.,HR
C001104,117,2022-07-21,8464,"To require certain agencies in the executive branch of the Federal government to conduct a study on duplicative functions, and for other purposes.",HR
C001104,117,2022-07-15,8399,To amend the Internal Revenue Code of 1986 to repeal the National Firearms Act.,HR
C001104,117,2022-07-14,8378,Protect S.T.A.T.E. Lines Act,HR
C001104,117,2022-06-24,8225,"To amend title 38, United States Code, to improve the treatment of anesthesiologist assistants in the Veterans Health Administration of the Department of Veterans Affairs.",HR
C001104,117,2022-06-16,8101,To direct the Commissioner of Social Security to conduct a study relating to administrative costs.,HR
C001104,117,2022-06-09,8002,Energy Independence Task Force Act,HR
C001104,117,2022-05-11,7715,SOULS Act,HR
C001104,117,2022-04-14,7507,REFORM Act of 2022,HR
C001104,117,2022-04-06,7418,Candace Owens Act,HR
C001104,117,2022-03-31,7319,"To designate the facility of the United States Postal Service located at 33 Coxe Avenue, in Asheville, North Carolina, as the ""Dorothy Hansine Andersen Post Office"".",HR
C001104,117,2022-03-30,7286,CEASE Act,HR
C001104,117,2022-03-18,7154,He Did That Act,HR
C001104,117,2022-03-16,7097,3T Act of 2022,HR
C001104,117,2022-03-03,6918,No Publicity for Terrorists Act of 2022,HR
C001104,117,2022-03-01,6879,Task Force Pineapple Congressional Gold Medal Act,HR
C001104,117,2022-02-22,937,Recognizing the duty of the Federal Government to preserve liberty by operating within the enumerated powers in the Constitution of the United States and its founding principles.,HRES
C001104,117,2022-02-09,6665,USB Act,HR
C001104,117,2022-02-08,71,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,HJRES
C001104,117,2021-10-26,5728,Justice for All Businesses Act,HR
C001104,117,2021-07-28,4749,Don’t Knock on My Door Act of 2021,HR
C001104,117,2021-07-28,4748,HEALTH Act of 2021,HR
C001104,117,2021-07-27,4702,Military Spouse Tax Act,HR
C001104,117,2021-07-22,4630,No Fly for Illegals Act,HR
C001104,117,2021-10-21,732,Expressing the sense of the House of Representatives that it is the duty of Congress to uphold the Constitution and principles on which the United States of America was founded and that nothing in the Constitution or Declaration of Independence is meant to be construed as racist or harmful.,HRES
C001104,117,2021-10-19,5613,Let Me Travel America Act,HR
C001104,117,2021-09-10,627,Expressing the sense of the House of Representatives that the Biden Administration should continue to block all assets of the Government of Afghanistan that are held in accounts of United States financial institutions to ensure the Taliban does not have access to such assets.,HRES
C001104,117,2021-09-07,623,"Expressing the sense of the House of Representatives that political violence, violent speech, and inciteful language have no place in our political discourse and should be wholly condemned.",HRES
C001104,117,2021-07-30,4874,Fly Vets Act,HR
C001104,117,2021-07-30,4873,FADS Act,HR
C001104,117,2021-07-26,557,Expressing the sense of the House of Representatives against the malignant and metastasizing ideology of anti-Semitism.,HRES
C001104,117,2021-06-17,3983,Responsible Practical Training Act of 2021,HR
C001104,117,2021-06-16,3928,Informed Electorate Act,HR
C001104,117,2021-06-01,3654,ROBUST Act,HR
C001104,117,2021-05-12,3137,Protect Equality And Civics Education (PEACE) Act,HR
C001104,117,2021-04-08,2392,United States Capitol Complex Security Improvement Act,HR
C001104,117,2021-04-08,2389,United States Capitol Police Wellness Promotion Act,HR
C001104,117,2021-04-08,2391,Veterans Fellowship Act,HR
C001104,117,2021-04-08,2390,Donument Act,HR
C001104,117,2021-04-01,2300,"To terminate certain executive actions, and for other purposes.",HR
C001104,117,2021-03-19,2084,Common-Sense Census Act of 2021,HR
C001104,117,2021-03-18,252,"Commemorating the 100-year anniversary of the fall of Kronstadt, which took place on March 18, 1921.",HRES
C001104,117,2021-03-12,1876,SPF Act,HR
C001104,117,2021-03-11,1807,Businesses Preparing for a Better Tomorrow Act,HR
B001312,117,2022-05-17,7796,Lake Lanier and Upper Chattahoochee Safety Act,HR
B001312,117,2022-04-07,7442,H–4 Work Authorization Act,HR
B001312,117,2022-04-07,7441,Acute Labor Shortage Solutions Act of 2022,HR
B001312,117,2022-03-24,7198,Chattahoochee River Act,HR
B001312,117,2022-02-18,6756,Workforce Opportunity for Returning Citizens Act,HR
B001312,117,2022-02-09,917,"Condemning the atrocities that occurred in Forsyth County, Georgia, in 1912 in which over 1,100 Black Americans were terrorized and driven out by white supremacist mobs, including dozens of Black Americans who owned land in the county, and reaffirming the House of Representatives' commitment to combating white supremacy, hatred, and injustice.",HRES
B001312,117,2021-07-21,4595,Medicaid Saves Lives Act,HR
B001312,117,2021-10-05,5479,Supply CHAIN Act,HR
B001312,117,2021-08-17,5041,GREATER Revitalization of Shopping Centers Act of 2021,HR
B001312,117,2021-07-28,4742,Duplication Scoring Act of 2021,HR
B001312,117,2021-06-04,3691,Wastewater Infrastructure Modernization Act,HR
B001312,117,2021-06-04,3690,SUN Act,HR
B001312,117,2021-05-28,3566,National and Regional Greenways Act,HR
B001312,117,2021-05-19,3334,BUS Act,HR
B001312,117,2021-03-11,1799,PPP Extension Act of 2021,HR
B001312,117,2021-02-26,1398,Filtering and Retrofitting the Environment for Safe and Healthy Activities Indoors and Revenue (FRESH AIR) for Businesses Act,HR
J000020,117,2022-12-16,9608,Reducing Plastics in Wastewater Act,HR
J000020,117,2022-12-16,9607,"To prohibit States, local governments, or State regulatory authorities from prohibiting a natural gas consumer from connecting or reconnecting to a gas utility for natural gas service, and for other purposes.",HR
J000020,117,2022-12-15,9585,American Property Act,HR
J000020,117,2022-12-06,9438,American Property Act,HR
J000020,117,2022-09-19,8882,Federal Assault Weapons Licensing Act,HR
J000020,117,2022-08-30,8756,Protect Local Farms Act,HR
J000020,117,2022-07-27,8530,Property Tax Reduction Act of 2022,HR
J000020,117,2022-07-07,8307,Steven’s Law,HR
J000020,117,2022-04-26,7584,To amend the Internal Revenue Code of 1986 to end the investment tax credit for offshore wind facilities in the inland navigable waters of the United States.,HR
J000020,117,2022-04-11,7493,Protecting Gun Owners in Bankruptcy Act of 2022,HR
J000020,117,2022-02-25,6840,Northern Border Reopening Act,HR
J000020,117,2022-02-11,6712,School Resource Officer Act of 2022,HR
J000020,117,2022-02-02,6565,Kids in Classes Act,HR
J000020,117,2021-11-05,5903,HERD Act,HR
J000020,117,2021-10-22,5696,Prevent Recording of Individuals with Video and Audio Technologies when not Enabled Act,HR
J000020,117,2021-10-08,5520,Literature Selection Technical Review Committee Reform Act of 2021,HR
J000020,117,2021-09-21,5311,"To appropriate amounts to be made available for the procurement of an Iron Dome system by Israel, and for other purposes.",HR
J000020,117,2021-08-23,599,Expressing the need to safely evacuate United States citizens and allies from Afghanistan.,HRES
J000020,117,2021-08-20,5063,Reservists Opportunity Act,HR
J000020,117,2021-06-08,3770,Northern Border Reopening Transparency Act,HR
J000020,117,2021-05-28,3590,Local Control and Community Preservation Act,HR
J000020,117,2021-05-25,3508,"To designate the facility of the United States Postal Service located at 39 West Main Street, in Honeoye Falls, New York, as the ""CW4 Christian J. Koch Memorial Post Office"".",HR
J000020,117,2021-05-12,3148,Help Wanted Act,HR
J000020,117,2021-04-16,2625,"To amend title 40, United States Code, to include Wyoming County in the region covered by the Northern Border Regional Commission, and for other purposes.",HR
J000020,117,2021-03-03,1571,Dairy H–2A Eligibility Act,HR
J000020,117,2021-02-24,1300,Infrastructure Expansion Act of 2021,HR
J000020,117,2021-02-18,1138,Preventing SBA Assistance from Going to China Act,HR
J000020,116,2020-10-23,8666,No Small Business Aid for China Act,HR
J000020,116,2020-09-11,8222,Infrastructure Expansion Act of 2020,HR
K000395,117,2022-06-16,8112,Federal Work-Study Improvement Act,HR
K000395,117,2022-05-11,,,
K000395,117,2022-05-10,1101,"Expressing the sense of the House of Representatives that the United States should support the safe and responsible development of its energy resources via drilling, in an effort to maintain a robust energy supply chain that promotes national security, safeguards against energy scarcity, and reduces energy poverty for all Americans.",HRES
K000395,117,2022-03-24,7212,Safe Sponsor Act of 2022,HR
K000395,117,2022-03-09,7031,Change of Ownership and Conversion Improvement Act,HR
K000395,117,2022-01-13,6403,Federal Prisons Accountability Act of 2022,HR
K000395,117,2021-12-23,859,"Providing for consideration of the joint resolution (H.J. Res 65) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""COVID-19 Vaccination and Testing; Emergency Temporary Standard"".",HRES
K000395,117,2021-11-17,65,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""COVID-19 Vaccination and Testing; Emergency Temporary Standard"".",HJRES
K000395,117,2021-11-15,5975,Prison Camera Reform Act of 2021,HR
K000395,117,2021-11-03,,,
K000395,117,2021-10-28,5777,CHOICE Act,HR
K000395,117,2021-09-22,5336,SKILLS Act,HR
K000395,117,2021-09-14,637,Expressing the sense of Congress that financial institutions provided copious and necessary assistance as an intermediary between the Small Business Administration and affected businesses during the COVID-19 pandemic.,HRES
K000395,117,2021-06-04,3710,Reopening to address Every COmplete Record request for Devoted Servicemembers Act of 2021,HR
K000395,117,2021-05-28,3598,POWERS Act,HR
K000395,117,2021-05-12,3151,Eric’s Law,HR
K000395,117,2021-04-19,2658,SHOTS Act of 2021,HR
K000395,117,2021-04-16,,,
K000395,117,2021-04-14,314,Commending the men and women of U.S. Customs and Border Protection for their service and sacrifice amidst a growing crisis at the southern border.,HRES
K000395,117,2021-04-08,2409,U.S.-Israel Cooperation Expansion Act,HR
K000395,117,2021-03-10,1749,RURAL HELP Act of 2021,HR
K000395,117,2021-02-04,818,GIVE MILK Act,HR
K000395,117,2021-01-15,331,Nurses Certification And Recognition of Experience Act of 2021,HR
K000395,116,2020-12-04,8874,Nurses CARE Act of 2020,HR
K000395,116,2020-10-30,8711,Federal Workforce Accountability and Modernization Act,HR
K000395,116,2020-08-21,8077,GIVE MILK Act,HR
K000395,116,2020-07-09,7534,RURAL HELP Act of 2020,HR
K000395,116,2020-05-01,6678,Federal Prisons Accountability Act of 2020,HR
K000395,116,2020-04-03,6427,PANDEMIC Act of 2020,HR
K000395,116,2020-02-06,,,
K000395,116,2019-09-11,4279,"To designate the facility of the United States Postal Service located at 445 Main Street in Laceyville, Pennsylvania, as the Melinda Gene Piccotti Post Office.",HR
K000395,116,2019-07-25,3980,Eric’s Law,HR
L000591,117,2022-09-30,9106,Chincoteague Water Well Replacement Act,HR
L000591,117,2022-09-22,1388,"Acknowledging and commemorating the World War II women in the Navy who served in the Women Accepted for Volunteer Emergency Service (""WAVES"").",HRES
L000591,117,2022-08-16,8723,Fueling Our Nuclear Future Act of 2022,HR
L000591,117,2022-07-28,8569,Removal Adjustment Act of 2022,HR
L000591,117,2022-07-21,8472,LOAN Act of 2022,HR
L000591,117,2022-05-19,7846,Veterans' Compensation Cost-of-Living Adjustment Act of 2022,HR
L000591,117,2022-04-07,7471,Coastal Virginia National Heritage Area Act of 2022,HR
L000591,117,2022-03-31,7335,MST Claims Coordination Act,HR
L000591,117,2022-03-29,7275,VA Preventing Duplicate Payments Act of 2022,HR
L000591,117,2022-02-25,6824,President’s Cup Cybersecurity Competition Act,HR
L000591,117,2021-12-07,6158,Countering the People’s Republic of China Maritime Militia Fleet Act,HR
L000591,117,2021-12-02,6131,Veterans Disability Claims Notification Improvement Act of 2021,HR
L000591,117,2021-11-04,5871,American Telecommunications Security Act,HR
L000591,117,2021-10-26,5738,Lactation Spaces for Veteran Moms Act,HR
L000591,117,2021-06-30,4275,Ensuring Phone and Internet Access Through Lifeline and Affordable Connectivity Program Act of 2022,HR
L000591,117,2021-09-14,5256,Flood History Information Act of 2021,HR
L000591,117,2021-08-27,5115,"To ensure funding for the improvement of the Coast Guard Yard in Baltimore, Maryland.",HR
L000591,117,2021-07-29,4834,Nuclear Power Purchase Agreements Act,HR
L000591,117,2021-06-29,4230,Strategic Lebanon Security Reporting Act,HR
L000591,117,2021-06-15,3909,Veterans’ Compensation Cost-of-Living Adjustment Act of 2021,HR
L000591,117,2021-05-07,3055,Public Health Service Ready Reserve Improvement Act of 2021,HR
L000591,117,2021-05-04,2987,Teacher Loan Forgiveness Improvement Act of 2021,HR
L000591,117,2021-04-05,2368,COVENANT Act of 2021,HR
L000591,117,2021-03-10,214,Expressing the sense of the House of Representatives that Iran must cease enriching uranium to 20 percent purity and abandon its pursuit of a nuclear weapon.,HRES
L000591,117,2021-01-25,475,Health Care Fairness for Military Families Act of 2021,HR
L000591,116,2020-11-19,8789,Apprenticeship Program Clearinghouse Act,HR
L000591,116,2020-09-29,8427,Ensuring Phone and Internet Access for SNAP Recipients Act of 2020,HR
L000591,116,2020-09-04,8172,VA Research Technology Act,HR
L000591,116,2020-06-11,7176,Health Care Fairness for Military Families Act of 2020,HR
L000591,116,2020-05-12,6825,Teacher Loan Forgiveness Improvement Act of 2020,HR
L000591,116,2020-03-10,6168,Veterans' Compensation Cost-of-Living Adjustment Act of 2020,HR
L000591,116,2020-03-09,6157,Transparency for Student Veterans Act,HR
L000591,116,2020-02-12,5858,Military Pilots Cancer Incidence Study Act,HR
L000591,116,2019-12-12,,,
L000591,116,2019-12-10,,,
L000591,116,2019-09-27,4566,Virginia Beach Strong Act,HR
L000591,116,2019-09-17,4345,Fort Monroe National Monument Land Acquisition Act,HR
L000591,116,2019-07-09,3640,Housing Access for Blind Veterans Act,HR
L000591,116,2019-06-18,3305,"To designate the facility of the United States Postal Service located at 2509 George Mason Drive in Virginia Beach, Virginia, as the Ryan Keith Cox Post Office Building.",HR
L000591,116,2019-06-18,3306,Nuclear Energy Leadership Act,HR
L000591,116,2019-06-05,428,"Honoring the victims of the mass shooting in Virginia Beach, Virginia.",HRES
L000591,116,2019-05-02,2481,Gold Star Family Tax Relief Act,HR
L000591,116,2019-04-10,2265,Relocation Expense Parity Act,HR
L000591,116,2019-03-07,1620,Chesapeake Bay Program Reauthorization Act,HR
L000591,116,2019-02-13,1200,Veterans' Compensation Cost-of-Living Adjustment Act of 2019,HR
L000591,116,2019-02-13,1199,VA Website Accessibility Act of 2019,HR
L000591,116,2019-01-17,673,Shutdown Relief Act,HR
T000479,117,2021-11-16,5990,Dual Credit Innovation Act,HR
T000479,117,2021-05-20,3364,Truth in Taxation Act of 2021,HR
T000479,117,2021-05-20,3367,Gold Star Children Act,HR
T000479,117,2021-05-07,3010,Search and Rescue Dog Protection Act,HR
T000479,117,2021-04-28,2902,Elected Official Lobbying Prohibition Act of 2021,HR
T000479,117,2021-04-15,2550,Traveling Parents Screening Consistency Act of 2021,HR
T000479,117,2021-03-08,1606,End Forced Child Marriages Act,HR
T000479,117,2021-03-02,1478,Vital STATS Act of 2021,HR
T000479,116,2020-09-30,8444,Vital STATS Act of 2020,HR
T000479,116,2020-07-29,7809,HOPE Act of 2020,HR
