bioguide_id,congress,introduced_date,number,title,type
K000386,117,2021-05-28,3596,"Lawrence J. Hackett, Jr., Vietnam Veterans Agent Orange Fairness Act",HR
K000386,117,2021-05-25,3511,Preventing Lead Poisoning Act of 2021,HR
K000386,117,2021-05-17,3264,Domains Critical to Homeland Security Act,HR
K000386,117,2021-05-12,3150,Mental Health Professionals Workforce Shortage Loan Repayment Act of 2021,HR
K000386,117,2021-05-04,2981,Suicide Prevention Lifeline Improvement Act of 2021,HR
K000386,117,2021-04-01,2321,Border Surge Response and Resilience Act,HR
K000386,117,2021-03-11,1833,DHS Industrial Control Systems Capabilities Enhancement Act of 2021,HR
K000386,117,2021-03-09,203,"Expressing the sense of the House of Representatives that the President of the United States should take Executive action to declare National COVID-19 Vaccination Awareness Day as a one-time Federal holiday to act as a galvanizing moment to promote the more rapid distribution of COVID-19 vaccines to all areas of the country, show appreciation for the heroic partnership between government and health care stakeholders to develop effective and safe vaccines in record time, and increase public awareness of the important role vaccination can play for a return to normalcy as soon as possible.",HRES
K000386,117,2021-02-03,761,MAPSA Act,HR
K000386,117,2021-01-25,473,Trusted Traveler Reconsideration and Restoration Act of 2021,HR
K000386,116,2020-12-07,8888,Secret Service Overtime Pay Extension Act,HR
K000386,116,2020-10-06,8540,Keeping Seniors Safe from COVID-19 Through Home Design Act of 2020,HR
K000386,116,2020-10-01,8490,Promoting Careers in Aviation for America’s Veterans Act of 2020,HR
K000386,116,2020-09-11,8223,Cyber Essentials Act,HR
K000386,116,2020-08-14,8046,Improving Opportunities for New Americans Act of 2020,HR
K000386,116,2020-08-11,8011,Cyber Navigators for Elections Act,HR
K000386,116,2020-07-30,7877,Lowering Drug Costs for Seniors Act of 2020,HR
K000386,116,2020-07-13,7590,"To establish in the Cybersecurity and Infrastructure Security Agency of the Department of Homeland Security a pilot program for the purpose of carrying out a talent exchange program between the private sector and the Cybersecurity and Infrastructure Security Agency, and for other purposes.",HR
K000386,116,2020-07-13,7588,Strengthening the Cybersecurity and Infrastructure Security Agency Act of 2020,HR
K000386,116,2020-07-13,7589,Cybersecurity and Infrastructure Security Agency Director and Assistant Directors Act,HR
K000386,116,2020-03-05,6113,ARPA–H20 Act of 2020,HR
K000386,116,2020-03-02,6052,IJC Accountability Act,HR
K000386,116,2020-02-10,5832,SHORE Act,HR
K000386,116,2020-02-07,5811,TSA Personnel Workplace Improvement Act of 2020,HR
K000386,116,2020-02-06,5788,Preventing Sexual Harassment in Public Housing Act of 2020,HR
K000386,116,2020-01-27,5679,CISA Director Reform Act,HR
K000386,116,2019-12-17,5451,"To designate the facility of the United States Postal Service located at 599 East Genesse Street in Fayetteville, New York, as the George H. Bacel Post Office Building.",HR
K000386,116,2019-12-10,,,
K000386,116,2019-12-10,,,
K000386,116,2019-10-31,4962,Cybersecurity Curriculum Enhancement Act,HR
K000386,116,2019-10-31,4963,SIMSA,HR
K000386,116,2019-09-27,4564,Suicide Prevention Lifeline Improvement Act of 2020,HR
K000386,116,2019-09-17,4358,Preliminary Damage Assessment Improvement Act of 2020,HR
K000386,116,2019-08-30,4217,State and Local Cybersecurity Improvement Act,HR
K000386,116,2019-07-25,4032,Great Lakes Coastal Resiliency Act of 2019,HR
K000386,116,2019-07-18,3842,Preventing Lead Poisoning Act of 2019,HR
K000386,116,2019-07-10,3675,Trusted Traveler Reconsideration and Restoration Act of 2019,HR
K000386,116,2019-07-09,3657,Bill’s Promise Act,HR
K000386,116,2019-06-27,3568,Tick Identification Pilot Program Act of 2019,HR
K000386,116,2019-05-10,2672,NCAA Act,HR
K000386,116,2019-05-08,2590,DHS Overseas Personnel Enhancement Act of 2019,HR
K000386,116,2019-05-01,2431,Mental Health Professionals Workforce Shortage Loan Repayment Act of 2019,HR
K000386,116,2019-03-28,1975,Cybersecurity Advisory Committee Authorization Act of 2019,HR
K000386,116,2019-03-25,1859,Working Parents Flexibility Act of 2019,HR
K000386,116,2019-03-18,1824,Mary Jo Lawyer Spano Mesothelioma Patient Registry Act of 2019,HR
K000386,116,2019-03-07,1614,John S. McCain Opioid Addiction Prevention Act,HR
K000386,116,2019-03-05,1529,Marriage Access for People with Special Abilities Act,HR
K000386,116,2019-02-07,1083,Harriet Tubman Tribute Act of 2019,HR
K000386,116,2019-01-24,770,Discharge Student Loans in Bankruptcy Act of 2019,HR
K000386,116,2019-01-24,769,Counterterrorism Advisory Board Act of 2019,HR
K000386,116,2019-01-24,744,Protecting Our Communities and Rights Act of 2019,HR
K000386,116,2019-01-24,743,Securing Our Children Act of 2019,HR
K000386,116,2019-01-22,705,Pay Our TSA Screeners Act of 2019,HR
K000386,116,2019-01-17,637,Lawrence J. Hackett Jr. Vietnam Veterans Agent Orange Fairness Act,HR
K000386,115,2018-09-28,6992,Protecting and Securing Chemical Facilities from Terrorist Attacks Act of 2018,HR
K000386,115,2018-09-13,1067,"Recognizing suicide as a public health problem and expressing support for designation of September as ""National Suicide Prevention Month"".",HRES
K000386,115,2018-09-07,6747,Protecting Our Communities and Rights Act of 2018,HR
K000386,115,2018-07-26,6597,Mental Health Professionals Workforce Shortage Loan Repayment Act of 2018,HR
K000386,115,2018-06-28,6265,PreCheck is PreCheck Act of 2018,HR
K000386,115,2017-06-08,2851,SITSA Act,HR
K000386,115,2018-05-09,5730,Transportation Security Technology Innovation Reform Act of 2018,HR
K000386,115,2018-05-09,5729,Transportation Worker Identification Credential Accountability Act of 2018,HR
K000386,115,2018-03-22,5380,Securing Our Children Act of 2018,HR
K000386,115,2018-02-23,5081,Surface Transportation Security and Technology Accountability Act of 2018,HR
K000386,115,2018-01-30,4902,SRF WIN Act,HR
K000386,115,2017-12-06,4567,DHS Overseas Personnel Enhancement Act of 2017,HR
K000386,115,2017-11-15,4408,Opioid Addiction Prevention Act of 2017,HR
K000386,115,2017-09-21,3814,No Human Trafficking on Our Roads Act,HR
K000386,115,2017-09-11,3731,Secret Service Recruitment and Retention Act of 2018,HR
K000386,115,2017-09-08,3714,Harriet Tubman Tribute Act of 2017,HR
K000386,115,2017-09-07,,,
K000386,115,2017-07-27,3484,Tick Identification Pilot Program Act of 2017,HR
K000386,115,2017-07-20,3328,Cuban Airport Security Act of 2017,HR
K000386,115,2017-06-23,3032,Mental Health Access Improvement Act of 2017,HR
K000386,115,2017-05-18,2533,Working Parents Flexibility Act of 2017,HR
K000386,115,2017-04-26,2169,Improving Fusion Centers' Access to Information Act,HR
K000386,115,2017-04-25,2132,Traveler Redress Improvement Act of 2017,HR
K000386,115,2017-03-16,1563,Mary Jo Lawyer Spano Mesothelioma Patient Registry Act of 2017,HR
K000386,115,2017-03-07,1386,"To direct the Secretary of Transportation to establish a pilot program to assess the operational benefits of remote air traffic control towers, and for other purposes.",HR
K000386,115,2017-03-02,1309,TSA Administrator Modernization Act of 2017,HR
K000386,115,2017-02-13,1007,Lawrence J. Hackett Jr. Vietnam Veterans Agent Orange Fairness Act,HR
K000386,115,2017-02-06,876,Aviation Employee Screening and Security Enhancement Act of 2017,HR
K000386,115,2017-01-13,526,Counterterrorism Advisory Board Act of 2017,HR
K000386,115,2017-01-10,398,HEART Act of 2017,HR
K000386,115,2017-01-03,46,Fort Ontario Study Act,HR
K000386,114,2016-09-06,5934,Dangerous Synthetic Drug Control Act of 2016,HR
K000386,114,2016-07-12,5728,Cuban Airport Security Act of 2016,HR
K000386,114,2016-05-26,5338,Checkpoint Optimization and Efficiency Act of 2016,HR
K000386,114,2016-05-24,,,
K000386,114,2016-04-18,4985,Kingpin Designation Improvement Act of 2016,HR
K000386,114,2016-03-03,4699,Working Parents Flexibility Act of 2016,HR
K000386,114,2016-03-03,4698,Securing Aviation from Foreign Entry Points and Guarding Airports Through Enhanced Security Act of 2016,HR
K000386,114,2016-02-25,4613,HEART Act of 2016,HR
K000386,114,2016-02-01,4408,National Strategy to Combat Terrorist Travel Act of 2016,HR
K000386,114,2016-02-03,4449,To direct the Secretary of Transportation to establish a remote air traffic control tower pilot program.,HR
K000386,114,2016-02-01,4407,Counterterrorism Advisory Board Act of 2016,HR
K000386,114,2015-12-10,4229,Protecting Our Youth from Dangerous Synthetic Drugs Act of 2015,HR
K000386,114,2015-12-09,4202,Fort Ontario Study Act,HR
K000386,114,2015-11-19,99,Commemorating the 100th anniversary of the United States Army Reserve Officers' Training Corps.,HCONRES
K000386,114,2015-09-17,3547,Lawrence J. Hackett Jr. Vietnam Veterans Agent Orange Fairness Act,HR
K000386,114,2015-07-22,3167,Tax Administration Integrity Act,HR
K000386,114,2015-07-16,3102,Airport Access Control Security Improvement Act of 2015,HR
K000386,114,2015-07-15,3075,Countering Violent Extremism Grant Program Act of 2015,HR
K000386,114,2015-06-19,2843,TSA PreCheck Expansion Act,HR
K000386,114,2015-06-12,2750,Improved Security Vetting for Aviation Workers Act of 2015,HR
K000386,114,2015-06-02,2610,Harriet Tubman Tribute Act of 2015,HR
K000386,114,2015-02-04,719,"Continuing Appropriations Act, 2016",HR
K000386,114,2015-01-21,455,Northern Border Security Review Act,HR
K000386,114,2015-09-24,434,"Providing for the concurrence by the House in the Senate amendment to H.R. 719, with an amendment.",HRES
K000386,114,2015-09-22,3584,Transportation Security Administration Reform and Improvement Act of 2015,HR
K000386,114,2015-07-29,3284,Mary Jo Lawyer Spano Mesothelioma Patient Registry Act of 2015,HR
K000386,114,2015-02-04,720,Gerardo Hernandez Airport Security Act of 2015,HR
R000602,117,2022-11-17,1489,"Supporting the designation of the week beginning November 14, 2022, as ""National Apprenticeship Week"".",HRES
R000602,117,2022-09-29,9072,Humane Retirement Act,HR
R000602,117,2022-07-13,,,
R000602,117,2022-06-14,1175,"Supporting the designation of June 26, 2022, as the ""International Day against Drug Abuse and Illicit Trafficking"".",HRES
R000602,117,2022-05-12,7754,COVID–19 Commuter Benefits Distribution Act,HR
R000602,117,2021-12-02,6134,CBD Product Safety and Standardization Act of 2021,HR
R000602,117,2021-11-18,816,"Supporting the designation of the week beginning November 15, 2021, as ""National Apprenticeship Week"".",HRES
R000602,117,2021-07-28,4779,Recognizing the Role of Direct Support Professionals Act,HR
R000602,117,2021-07-22,4667,Public School Emergency Relief Act,HR
R000602,117,2021-10-21,5667,Teachers and Parents at the Table Act,HR
R000602,117,2021-07-16,4483,Veterans and Servicemember Consumer Protection Act of 2021,HR
R000602,117,2021-06-30,4249,Screening With Dignity Act,HR
R000602,117,2021-07-29,44,Fiscal State of the Nation Resolution,HCONRES
R000602,117,2021-07-29,4848,Rescinding DHS’ Waiver Authority for Border Wall Act,HR
R000602,117,2021-07-16,4484,"To amend the Homeland Security Act of 2002 to provide for certain succession reforms, and for other purposes.",HR
R000602,117,2021-06-21,4025,Modernizing Seat Back Safety Act,HR
R000602,117,2021-06-08,3803,"For the relief of Ted Simonson and Reoforce, Inc.",HR
R000602,117,2021-06-01,3677,Distracted Driving Education Act of 2021,HR
R000602,117,2021-06-01,3675,Drug-Impaired Driving Education Act of 2021,HR
R000602,117,2021-06-01,3676,Prevent Impaired Driving Child Endangerment Act,HR
R000602,117,2021-05-04,2995,NFIP RISC Act of 2021,HR
R000602,117,2021-04-22,2806,Honoring All Veterans Act,HR
R000602,117,2021-04-15,2599,Sandy Duplication of Benefits Fairness Act,HR
R000602,117,2021-04-08,2428,Strengthening Oversight for Veterans Act of 2021,HR
R000602,117,2021-04-08,2429,VA Police Improvement and Accountability Act,HR
R000602,117,2021-03-11,1849,"To authorize the Secretary of Health and Human Services, acting through the Director of the Centers for Disease Control and Prevention, to establish a core public health infrastructure program, and for other purposes.",HR
R000602,117,2021-03-11,1850,Supporting Research and Development for First Responders Act,HR
R000602,117,2021-02-05,891,Students and Families Empowerment Act,HR
R000602,116,2020-12-16,8992,"To amend the Homeland Security Act of 2002 to provide for certain succession reforms, and for other purposes.",HR
R000602,116,2020-11-12,1219,"Supporting the designation of the week beginning November 8, 2020, as ""National Apprenticeship Week"".",HRES
R000602,116,2020-10-27,8697,Election Security Assessments Act,HR
R000602,116,2020-10-09,8570,Teachers and Parents at the Table Act,HR
R000602,116,2020-08-28,8129,Drug-Impaired Driving Education Act of 2020,HR
R000602,116,2020-08-28,8130,VA Peer Specialists Act,HR
R000602,116,2020-07-24,7784,VA Police Improvement and Accountability Act,HR
R000602,116,2020-06-30,7430,Screening With Dignity Act,HR
R000602,116,2020-06-26,7390,"To amend title 10, United States Code, to add to matters covered by counseling in the Transition Assistance Program.",HR
R000602,116,2020-03-02,6045,Recognizing the Role of Direct Support Professionals Act,HR
R000602,116,2020-02-11,5843,Strengthening Oversight for Veterans Act of 2020,HR
R000602,116,2020-01-09,,,
R000602,116,2019-11-14,703,"Supporting the designation of the week beginning November 11, 2019, as ""National Apprenticeship Week"".",HRES
R000602,116,2019-10-31,4972,"For the relief of Ted Simonson and Reoforce, Inc.",HR
R000602,116,2019-10-04,4600,Domestic Violence Records Reporting Improvement Act of 2019,HR
R000602,116,2019-09-26,68,Fiscal State of the Nation Resolution,HCONRES
R000602,116,2019-07-16,,,
R000602,116,2019-05-23,3011,End Drunk Driving Act of 2019,HR
R000602,116,2019-05-23,3010,Honoring All Veterans Act,HR
R000602,116,2019-05-23,3009,Distracted Driving Education Act of 2019,HR
R000602,116,2019-05-23,3008,Prevent Impaired Driving Child Endangerment Act,HR
R000602,116,2019-05-20,2850,Humane Retirement Act,HR
R000602,116,2019-05-07,355,"Amending the Rules of the House of Representatives to direct the Chief Administrative Officer to carry out an annual information security training program for Members, officers, and employees of the House.",HRES
R000602,116,2019-04-25,2369,Long Island Aviation History Act,HR
R000602,116,2019-04-10,305,"Expressing support for designation of April 2019 as ""Alcohol Responsibility Month"" and supporting the goals and ideals of responsible decisions regarding alcohol.",HRES
R000602,116,2019-04-04,2109,Boosting Rates of American Veteran Employment Act,HR
R000602,116,2019-03-27,1903,Younger Onset Alzheimer’s Act,HR
R000602,116,2019-03-18,1833,"To designate the facility of the United States Postal Service located at 35 Tulip Avenue in Floral Park, New York, as the Lieutenant Michael R. Davidson Post Office Building.",HR
R000602,116,2019-03-14,1798,Students and Families Empowerment Act,HR
R000602,116,2019-02-14,1232,Rescinding DHS’ Waiver Authority for Border Wall Act,HR
R000602,116,2019-01-17,679,Political Accountability and Transparency Act,HR
R000602,116,2019-01-14,542,Supporting Research and Development for First Responders Act,HR
R000602,116,2019-01-10,428,Homeland Security Assessment of Terrorists' Use of Virtual Currencies Act,HR
R000602,115,2018-12-12,7267,Political Accountability and Transparency Act,HR
R000602,115,2018-12-12,7268,Humane Retirement Act,HR
R000602,115,2018-11-29,7197,Renewable HEAT for Schools Act,HR
R000602,115,2018-11-29,7198,Long Island Aviation History Act,HR
R000602,115,2018-11-20,1158,"Supporting the designation of the week beginning November 12, 2018, as ""National Apprenticeship Week"".",HRES
R000602,115,2018-11-16,7158,Honoring All Veterans Act,HR
R000602,115,2018-10-30,7111,Transparent Disaster Relief Act of 2018,HR
R000602,115,2018-10-26,7099,Prevent Impaired Driving Child Endangerment Act,HR
R000602,115,2018-09-26,6921,Students and Families Empowerment Act,HR
R000602,115,2018-08-21,1043,"Amending the Rules of the House of Representatives to prohibit with limited exceptions the participation of any Member, Delegate, Resident Commissioner, officer, or employee of the House on the board of any publicly held or publicly regulated corporation, financial institution, or business entity.",HRES
R000602,115,2018-08-07,6659,Screening With Dignity Act of 2018,HR
R000602,115,2018-07-31,6646,Younger-Onset Alzheimer's Disease Parity Act,HR
R000602,115,2018-07-18,6436,To direct the Director of National Intelligence to submit to State election officials and Congress annual reports on pre-election threats for general elections for Federal office.,HR
R000602,115,2018-07-12,,,
R000602,115,2018-04-27,5664,Stop Terrorist Use of Virtual Currencies Act,HR
R000602,115,2017-12-04,4542,Distracted Driving Education Act of 2017,HR
R000602,115,2017-11-15,622,"Supporting the designation of the week beginning November 13, 2017, as ""National Apprenticeship Week"".",HRES
R000602,115,2017-10-24,585,Congressional Cybersecurity Training Resolution of 2017,HRES
R000602,115,2017-07-24,3374,End Drunk Driving Act of 2017,HR
R000602,115,2017-07-14,3246,Teachers and Parents at the Table Act,HR
R000602,115,2017-06-07,2805,Asia-Pacific Economic Cooperation Business Travel Cards Act of 2017,HR
R000602,115,2017-05-16,2433,Homeland Security Assessment of Terrorists Use of Virtual Currencies Act,HR
R000602,115,2017-03-02,1353,Transparency in Technological Acquisitions Act of 2017,HR
R000602,115,2017-02-07,974,BRAVE Act,HR
R000602,114,2016-12-08,6520,Younger-Onset Alzheimer's Disease Parity Act of 2016,HR
R000602,114,2016-12-08,6521,Students and Families Empowerment Act,HR
R000602,114,2016-12-07,6472,Teachers and Parents at the Table Act,HR
R000602,114,2016-12-01,6420,Screening With Dignity Act of 2016,HR
R000602,114,2016-11-17,931,"Supporting the designation of the week beginning November 14, 2016, as ""National Apprenticeship Week"".",HRES
R000602,114,2016-07-13,5770,Department of Veterans Affairs Dental Insurance Reauthorization Act of 2016,HR
R000602,114,2016-03-03,4709,Unsubscribe From All Act of 2016,HR
R000602,114,2016-02-04,4484,Long Island Aviation History Act,HR
R000602,114,2016-01-12,4373,End Drunk Driving Act of 2016,HR
R000602,114,2015-11-05,522,"Supporting the designation of November 1 through November 7, 2015, as ""National Apprenticeship Week"".",HRES
R000602,114,2015-11-03,,,
R000602,114,2015-06-15,2770,Keeping our Travelers Safe and Secure Act,HR
